#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1691392292577612200,0.00659177,0.00601161,0.00161969,2.12664,0.0895094,-9.79555
1691392292586008500,0.0065015,0.00366337,0.000710563,1.19339,0.129987,-9.74769
1691392292595006800,0.00704106,0.00663702,0.00174263,1.80993,0.12559,-9.70912
1691392292602635400,0.00711002,0.00468434,-0.00091086,0.776454,0.116025,-9.71643
1691392292611007700,0.00634286,0.003864,7.56141e-05,0.781988,0.131515,-9.78189
1691392292619328000,0.00711484,0.00450495,0.000981333,0.487843,0.104352,-9.73435
1691392292628904500,0.00766202,0.00465396,0.000647378,0.416037,0.104769,-9.75742
1691392292636275200,0.00637817,0.00312484,0.00131265,0.357508,0.110779,-9.73003
1691392292644306000,0.00745977,0.00429449,-0.000298407,0.957574,0.155492,-9.75815
1691392292652744000,0.00692016,0.005845,0.00149454,0.643323,0.137917,-9.70447
1691392292661030700,0.00566153,0.00603693,0.00194379,0.694978,0.159618,-9.75865
1691392292669331600,0.00670976,0.00690708,0.000551244,0.099568,0.151628,-9.74943
1691392292677772700,0.00773163,0.00561689,0.000730077,0.497622,0.100218,-9.72305
1691392292685999600,0.0048725,0.00528627,0.000895423,-0.249475,0.101529,-9.74357
1691392292694371100,0.00624033,0.00490097,-0.000519667,0.652907,0.17023,-9.73055
1691392292702639800,0.0081403,0.00598695,-8.66198e-05,-0.174048,0.139996,-9.72744
1691392292711064400,0.00538687,0.00470774,0.000725636,0.912698,0.0833751,-9.78587
1691392292719373500,0.00481605,0.00352305,-0.000134449,0.189856,0.148993,-9.70025
1691392292727636300,0.00703307,0.0050129,0.000202464,1.18996,0.087375,-9.70701
1691392292736003000,0.00467345,0.00267969,0.00055641,0.56765,0.129138,-9.77028
1691392292744305000,0.00546227,0.00561845,0.000758263,1.61704,0.0976473,-9.73443
1691392292752680500,0.00755998,0.00470204,-0.000446353,0.961569,0.0942711,-9.75599
1691392292761401900,0.00620724,0.00470297,3.34276e-05,2.09169,0.0700423,-9.71724
1691392292769686800,0.00561573,0.00378537,-0.000421493,1.46446,0.137737,-9.73798
1691392292777605300,0.00674955,0.00709513,0.000770137,2.65463,0.174947,-9.74137
1691392292786045700,0.00617913,0.00602139,0.00116355,1.94763,0.0766319,-9.76107
1691392292794273400,0.00710063,0.00396179,-0.000193477,2.99063,0.122647,-9.77889
1691392292802827300,0.00595307,0.00517218,0.00145834,2.15962,0.110956,-9.74875
1691392292810974000,0.00658229,0.00466283,8.97096e-05,3.01416,0.12357,-9.74662
1691392292820648700,0.00754643,0.00533283,0.000695957,2.1696,0.0953086,-9.75443
1691392292828461200,0.00747646,0.00546722,-0.000359347,2.50474,0.0635372,-9.76843
1691392292837176800,0.00809234,0.00595921,0.000111562,1.67845,0.0889079,-9.64522
1691392292845181900,0.00699992,0.00488079,0.00133012,1.90544,0.0932982,-9.84327
1691392292853681700,0.00570215,0.00571029,0.00211923,0.43362,0.114476,-9.77252
1691392292863303500,0.00674679,0.00712728,0.00195899,0.575281,0.106595,-9.74075
1691392292870228000,0.00697489,0.00430229,0.00103409,0.52053,0.126529,-9.71405
1691392292879072600,0.00758136,0.00486677,0.00100876,1.29558,0.17682,-9.73213
1691392292886852700,0.00657468,0.00450319,0.00138865,0.935961,0.136703,-9.71476
1691392292895437900,0.0061235,0.00566885,0.000179569,0.900837,0.114983,-9.72759
1691392292903555600,0.00811618,0.00582785,-0.000915642,0.450189,0.141352,-9.70473
1691392292911877800,0.00478551,0.00610459,0.00140599,0.816912,0.0678938,-9.7345
1691392292920234300,0.00752726,0.00352993,-0.00048095,-0.0395186,0.115523,-9.72815
1691392292928594700,0.00617838,0.00510858,0.000804648,0.787148,0.0867952,-9.79263
1691392292936829900,0.00440774,0.00638871,0.00129826,0.0333446,0.0826279,-9.74643
1691392292945298900,0.00481435,0.00564013,0.00131278,1.03422,0.123718,-9.6705
1691392292953551300,0.00593422,0.00351993,0.00142716,0.355804,0.114579,-9.67743
1691392292961838200,0.00823209,0.00519712,0.000581712,1.31368,0.0765366,-9.79403
1691392292970163900,0.00526111,0.00512142,7.68191e-05,0.652994,0.0965481,-9.72584
1691392292978743900,0.00638312,0.00514986,0.00172972,1.74535,0.102913,-9.72826
1691392292987235200,0.00762095,0.00552836,0.000919223,1.07967,0.129155,-9.79009
1691392292995387100,0.00485698,0.00506446,0.00104904,2.27415,0.164006,-9.72006
1691392293003940700,0.00598585,0.00511529,-0.000131008,1.63195,0.120112,-9.72901
1691392293012135000,0.00556526,0.00479936,-0.00119577,2.81022,0.112767,-9.77861
1691392293020750000,0.00790435,0.00457417,0.000261561,2.25959,0.0935642,-9.70048
1691392293028762500,0.00555092,0.00562204,0.000522961,3.03316,0.0825823,-9.74245
1691392293037293100,0.00629771,0.0047992,0.000460692,2.42747,0.138692,-9.7855
1691392293045467300,0.0059635,0.00516322,-0.000832491,2.80839,0.0821538,-9.72511
1691392293053857100,0.00677127,0.00500206,0.000540208,2.21155,0.113123,-9.7528
1691392293061784700,0.0067944,0.0039782,0.000213216,2.35535,0.0958097,-9.79006
1691392293070385300,0.00886778,0.00538552,0.000639531,1.87785,0.107543,-9.739
1691392293078604400,0.00656856,0.00581738,-0.00129591,1.8385,0.0987798,-9.69772
1691392293087242500,0.00814627,0.00628923,-0.000861811,0.485378,0.0692948,-9.71073
1691392293095122800,0.00599008,0.00363103,0.00104691,1.371,0.110211,-9.71053
1691392293103927100,0.00801417,0.00553082,0.000592948,1.05049,0.113369,-9.70044
1691392293111798700,0.00551859,0.00572858,0.00220589,0.933375,0.111736,-9.75913
1691392293120475700,0.00740299,0.0047328,-2.44688e-05,0.789431,0.113474,-9.77246
1691392293128501900,0.00707803,0.00628516,3.52248e-05,0.815015,0.0635251,-9.75431
1691392293136884400,0.00557827,0.0065397,-0.000478881,0.580302,0.0726803,-9.73177
1691392293145132200,0.00512063,0.00582643,0.00150911,0.917237,0.058722,-9.78694
1691392293153555300,0.00664182,0.00407923,-7.15262e-06,0.370407,0.0388302,-9.73876
1691392293161918100,0.00818649,0.00789301,0.000348846,1.00997,0.074579,-9.80807
1691392293170217200,0.0102939,0.00705004,0.000173549,0.443814,0.0734731,-9.78528
1691392293178495500,0.0111207,0.00584434,0.00124799,1.2508,0.1605,-9.84994
1691392293186885500,0.0120954,0.00954974,0.00195159,0.791669,0.164136,-9.84054
1691392293195151200,0.0126775,0.00940444,0.00186377,1.71255,0.0687127,-9.76271
1691392293203549500,0.0135764,0.0114253,-0.00158791,1.24864,0.121778,-9.78107
1691392293211920600,0.0150086,0.0105919,-5.66203e-05,2.24261,0.0866678,-9.79291
1691392293220531800,0.0151403,0.0102735,5.38214e-05,1.89193,0.0816687,-9.75614
1691392293228543700,0.0160763,0.0126405,-0.00070381,2.66495,0.102514,-9.76976
1691392293236962600,0.0123548,0.0131327,-0.00205361,2.37284,0.113882,-9.79476
1691392293245500600,0.0135036,0.0156878,-0.00138839,2.7569,0.0235931,-9.81249
1691392293253992900,0.0126816,0.0172991,0.000613174,2.60276,0.00325532,-9.79371
1691392293261926500,0.0121937,0.0165591,-0.000519902,2.58427,0.0480046,-9.79102
1691392293270244900,0.0103212,0.0197164,-0.00037624,2.50721,0.0405904,-9.77997
1691392293278542400,0.00975563,0.0184502,-0.000162129,2.44199,0.0269243,-9.78417
1691392293286939300,0.00987023,0.0181711,0.00166697,2.23167,0.0721535,-9.82055
1691392293295209600,0.00486891,0.0173029,0.000999882,1.96099,0.0183135,-9.93578
1691392293303832100,0.00351414,0.0173704,9.44774e-05,1.76725,-0.019227,-9.79076
1691392293312003900,0.00353725,0.0190539,0.000166256,1.45233,0.015245,-9.75163
1691392293321101900,0.00202119,0.0161054,-0.000595174,0.422951,0.0330647,-9.78593
1691392293328442200,0.00172484,0.0162158,0.000494578,1.10529,0.00720301,-9.7533
1691392293337557000,0.00237021,0.0162002,-0.00071834,0.835951,0.0119841,-9.72596
1691392293345145500,0.00142414,0.0150522,-0.000556157,0.731524,0.0675387,-9.77019
1691392293353689300,0.000253,0.0163388,-0.000582849,0.608489,0.031997,-9.73637
1691392293361790600,-0.00126733,0.0143602,-0.00109525,0.617873,-0.0144136,-9.7551
1691392293370564500,-0.00123742,0.0148102,0.00066442,0.628035,0.0849301,-9.74875
1691392293378428300,0.000136644,0.0146597,-0.000775197,0.67421,0.0595039,-9.72959
1691392293386939900,-0.00114636,0.014825,0.000456868,0.641485,0.0272907,-9.73645
1691392293395153700,0.000571736,0.013933,-0.000495039,0.909761,0.0717946,-9.73944
1691392293403635400,-0.00199595,0.0139096,0.00103815,0.834195,-0.00668735,-9.7539
1691392293411820800,0.000901492,0.0134224,0.00023236,1.22143,0.108106,-9.74442
1691392293420306700,-0.00240935,0.0139002,-9.26705e-05,1.04627,0.0774518,-9.78875
1691392293428595600,-0.000902289,0.0139641,-0.000780957,1.62892,0.102977,-9.73085
1691392293436918600,-0.000343853,0.0136813,0.000335451,1.49671,0.035024,-9.72778
1691392293445355700,-0.000946607,0.0136628,0.00150343,1.97539,0.0173634,-9.75537
1691392293454076100,-0.00178331,0.0151291,-3.91148e-05,1.92959,0.050524,-9.74534
1691392293461926100,-0.00174588,0.0131805,-0.000722963,2.27967,0.0817669,-9.76703
1691392293470263400,-0.000203269,0.0147759,0.00135509,2.4025,0.0537475,-9.71749
1691392293478539900,-0.000445907,0.0150339,-0.000617004,2.4979,0.0500916,-9.71747
1691392293486976000,-0.00193311,0.0137737,-0.000479446,2.53312,0.0409833,-9.74794
1691392293495288500,0.000743064,0.0133603,-0.000494955,2.54581,0.047234,-9.7322
1691392293503873500,0.000201988,0.014447,0.000429407,2.4132,0.0854042,-9.7328
1691392293512004900,7.94807e-05,0.0141675,-0.00166821,2.31004,0.0528756,-9.76524
1691392293520248800,-0.000239239,0.0139323,0.000971944,2.10864,0.0745093,-9.69651
1691392293528816900,-0.000429276,0.0147435,2.46365e-05,1.92654,0.0891119,-9.69323
1691392293537130900,-0.00136029,0.0158927,-0.000744113,1.74154,0.0250795,-9.77387
1691392293545385600,0.000436929,0.0125831,-0.000544724,1.49615,0.0447481,-9.70836
1691392293553851000,-0.00157602,0.0138694,0.000396153,0.468912,0.0487862,-9.7205
1691392293561795000,-0.00139897,0.0159625,-0.000396302,1.05613,0.0673907,-9.71657
1691392293570278100,-8.30618e-05,0.0151499,-0.00284293,0.873705,0.0789447,-9.73866
1691392293578521300,4.46575e-05,0.0148672,0.000438362,0.71486,0.0754818,-9.73028
1691392293587339900,-0.00237528,0.0146478,0.00045289,0.578323,0.064393,-9.72313
1691392293595147400,-0.000251399,0.0149851,-0.000750801,0.54947,0.0758413,-9.73729
1691392293603630100,-0.00132522,0.0144615,-0.000630499,0.577773,0.0679726,-9.70371
1691392293611774600,-0.00116395,0.0127209,0.00243587,0.688546,0.0403183,-9.72632
1691392293620310100,-0.000807846,0.0146386,-0.000399113,0.666605,0.067408,-9.76103
1691392293628447600,0.0010143,0.0144586,0.00116318,0.854222,0.0833894,-9.73117
1691392293637105000,0.000186334,0.013087,0.000996803,0.953662,0.0830968,-9.70478
1691392293645148700,0.000717146,0.016605,0.0010949,1.11109,0.0655541,-9.70362
1691392293653928400,9.1088e-06,0.0143482,0.00062122,1.22473,0.0635902,-9.71395
1691392293661939700,0.00196666,0.015021,5.58015e-05,1.46074,0.149431,-9.71734
1691392293670474900,0.000411962,0.015362,0.000827856,1.59637,0.100631,-9.71651
1691392293678483700,-0.000313938,0.0146141,0.00169287,1.8349,0.0284845,-9.76788
1691392293687100200,-4.43847e-05,0.0160289,-0.000576063,2.04383,0.0684977,-9.76603
1691392293695559000,0.000204344,0.0149649,0.00148409,2.17557,0.0821005,-9.68941
1691392293703620500,0.00135532,0.0149902,-0.000181473,2.39865,0.0451443,-9.68227
1691392293711891100,-0.00271319,0.0136795,0.00106539,2.58881,0.0389891,-9.7397
1691392293720419900,0.000355845,0.0131717,-4.71296e-05,2.65807,0.0333663,-9.69632
1691392293728589700,-0.00153474,0.0135163,-0.000613566,2.7443,0.0541921,-9.71375
1691392293737097200,-0.000148411,0.0154017,0.00101975,2.70609,0.0504395,-9.72624
1691392293745234600,-0.000432007,0.0150536,-0.00339173,2.60626,0.0632677,-9.70954
1691392293753618500,-0.00114248,0.0161215,-0.0018044,2.49155,0.072034,-9.71319
1691392293761889400,-0.00016792,0.0153269,0.000554351,2.37756,0.0732257,-9.69429
1691392293770277900,-0.000202715,0.0153516,-0.000360501,2.23821,0.0567956,-9.74248
1691392293778712600,0.000125556,0.0134828,-9.95544e-05,1.93554,0.123229,-9.69128
1691392293787060000,-1.58869e-05,0.0159211,-0.000483751,1.76428,0.0845743,-9.73208
1691392293795158700,-0.00108408,0.0143042,-0.000544997,1.40816,0.0634515,-9.75818
1691392293803624500,-0.00011614,0.0135506,-0.00070004,1.20301,0.0983453,-9.75741
1691392293811940300,-0.000165995,0.017527,-0.000824616,1.13375,0.071281,-9.74607
1691392293820258000,-0.00213409,0.0155865,-0.000389883,1.04093,0.0722667,-9.74953
1691392293828549400,0.000370775,0.0163565,0.00162358,0.99206,0.0580379,-9.73634
1691392293836897700,4.42566e-05,0.0146086,-0.000499482,0.954479,0.0607851,-9.72184
1691392293845295100,-0.000709781,0.0150052,-0.00195328,1.01341,0.0672871,-9.69263
1691392293853682800,-0.000881126,0.0130259,0.00101879,1.06422,0.105372,-9.74853
1691392293862120500,-4.20451e-05,0.0162511,-0.000534238,1.14439,0.0487494,-9.72093
1691392293870699400,-0.00246307,0.0143665,0.00017155,1.26011,0.0593398,-9.76083
1691392293878592900,-4.92665e-05,0.0167353,0.000461622,1.44402,0.0392782,-9.72806
1691392293887301400,4.72745e-05,0.016124,0.000665487,1.58362,0.0595081,-9.71168
1691392293895153400,0.00149984,0.0146526,-0.000707797,1.77212,0.077561,-9.76523
1691392293903666300,0.000876507,0.0146292,0.00145902,1.92474,0.0283321,-9.73455
1691392293912183400,-1.94401e-05,0.016481,0.000640001,2.12434,0.084243,-9.70987
1691392293920336400,0.0010049,0.0153551,0.0006684,2.29796,0.0906653,-9.74984
1691392293928545300,-0.00130675,0.0146679,-0.00131784,2.44136,0.0134703,-9.76282
1691392293937035900,0.000811512,0.0154664,-4.30682e-05,2.52743,0.0735697,-9.72574
1691392293945184300,9.33105e-05,0.0169655,-0.000254746,2.59464,0.0851051,-9.71564
1691392293953668300,0.00120201,0.0173283,-0.000440802,2.5154,0.0873936,-9.73277
1691392293961808200,-0.0011976,0.017207,-0.00106661,2.46412,0.068877,-9.74656
1691392293970316000,0.00146485,0.0157892,-0.000668093,2.41032,0.0913789,-9.68002
1691392293978471300,0.000891918,0.0183212,0.00120905,2.2229,0.00250897,-9.74291
1691392293987203300,-0.000718247,0.0161511,-1.14766e-05,2.0295,0.0639793,-9.739
1691392293995157800,0.000570137,0.0164328,-0.000332809,1.80433,0.0307568,-9.62116
1691392294003604800,-0.00375407,0.017017,-0.00212199,1.55408,0.0406604,-9.65677
1691392294012519000,-0.00149811,0.0157524,-0.000823018,0.597745,0.0452021,-9.73422
1691392294020829500,-0.00207324,0.0136981,0.000168937,0.491131,0.0699058,-9.72682
1691392294028619200,0.000301717,0.0126065,-0.0015964,0.900068,0.0630859,-9.72231
1691392294037164900,0.000414786,0.0105125,0.000294268,0.690138,0.109664,-9.79016
1691392294045516500,0.00292636,0.00933955,-0.00117994,0.538437,0.12993,-9.74909
1691392294054060800,0.00226888,0.00863439,-0.00059251,0.455809,0.0935124,-9.77602
1691392294062510400,0.00234223,0.00746834,-0.000781772,0.401076,0.113072,-9.75755
1691392294070474600,0.00351588,0.00554239,0.00087525,0.469922,0.116272,-9.73988
1691392294078685700,0.000782507,0.00255831,-0.00132097,0.538059,0.112079,-9.83082
1691392294087254600,6.12266e-05,0.00202229,7.94716e-05,0.55925,1.17794e-05,-9.79195
1691392294095301800,-0.00217213,0.00235625,-0.000570179,0.643477,0.0408427,-9.76435
1691392294103676600,-0.00417558,0.000854323,-0.00248361,0.777188,0.0120393,-9.76293
1691392294111905700,-0.00396968,-0.000173424,-0.00237509,0.97997,0.0239,-9.74325
1691392294120388800,-0.00353477,-0.00210774,-0.00125119,1.11646,0.0392436,-9.74821
1691392294128538500,-0.00338523,-0.00309413,-0.00130408,1.28709,0.0740265,-9.77453
1691392294137499600,-0.0044492,-0.00339142,-0.000250345,1.52713,0.0734894,-9.71858
1691392294145466500,-0.00633393,-0.00520929,-0.00188969,1.68948,0.0649037,-9.7381
1691392294153818500,-0.0037555,-0.00456564,-0.000206232,1.85154,0.030506,-9.74318
1691392294161828200,-0.00608891,-0.00591432,0.00115734,1.92795,0.0601015,-9.77325
1691392294171060300,-0.00425357,-0.00325019,-7.70128e-06,1.93515,0.097333,-9.73231
1691392294178521100,-0.00653284,-0.00507334,-0.000682622,1.91907,0.0707946,-9.72601
1691392294187017700,-0.00697253,-0.00677869,-0.000307711,1.82572,0.0404571,-9.73974
1691392294195194600,-0.00463666,-0.00660604,-0.000695923,1.73365,0.0272053,-9.79092
1691392294203701300,-0.00575077,-0.00696003,-0.00102667,1.56306,0.0406722,-9.69915
1691392294211857600,-0.00590556,-0.00565415,-0.00227312,1.32469,0.0570356,-9.65251
1691392294220393700,-0.00759343,-0.00466696,-0.00220659,0.520305,0.0656111,-9.76294
1691392294228480400,-0.00680185,-0.00743884,0.000144139,0.414197,0.0780621,-9.72945
1691392294237050700,-0.00439755,-0.0060251,-0.000117288,0.320136,0.0447862,-9.74096
1691392294245625900,-0.00633255,-0.00429138,-0.000411601,0.252792,0.0498311,-9.73238
1691392294254024600,-0.00522292,-0.00555269,0.000259839,0.178725,0.0768656,-9.75689
1691392294261875500,-0.00638937,-0.00597003,0.000340356,0.272215,0.0997557,-9.72442
1691392294270908300,-0.00352268,-0.00521686,-0.00071304,0.141581,0.0498467,-9.70111
1691392294278602800,-0.00514494,-0.00575562,-0.00115508,0.0973235,0.074338,-9.69106
1691392294287124900,-0.0066577,-0.00601152,-0.00229855,0.110711,0.0991992,-9.7273
1691392294295299400,-0.00498255,-0.00337422,-0.00198869,0.139908,0.0721201,-9.73137
1691392294303684100,-0.00517515,-0.00479202,-0.000931612,0.120119,0.0692394,-9.69292
1691392294313176400,-0.00592852,-0.00397556,-0.000251944,0.205437,0.0535127,-9.74587
1691392294320342000,-0.00500128,-0.00432385,0.000631611,0.364365,0.0590201,-9.7041
1691392294328658200,-0.00612609,-0.00530814,-0.00104741,0.560868,0.0790781,-9.71092
1691392294337051200,-0.00607346,-0.0071704,-0.00104388,0.670612,0.0547673,-9.72927
1691392294345303600,-0.00350152,-0.00518035,-0.000955269,0.884583,0.0599516,-9.72935
1691392294353662300,-0.00499083,-0.00485178,-0.00169994,1.07498,0.0945544,-9.71755
1691392294362042000,-0.00503651,-0.00590004,0.000314322,1.24139,0.0509641,-9.71535
1691392294370858000,-0.00830245,-0.00511696,-0.000789877,1.42317,0.0566767,-9.74174
1691392294378753300,-0.00700788,-0.00352513,-0.000682958,1.66199,0.0936018,-9.72682
1691392294387049000,-0.00587098,-0.0034027,-0.00139632,1.81188,0.0958814,-9.67069
1691392294395278000,-0.00451933,-0.00456361,-2.71905e-05,1.91843,0.1291,-9.77847
1691392294403665700,-0.00579872,-0.00313817,0.000945917,1.9659,0.0969994,-9.75326
1691392294411922300,-0.00406642,-0.00304492,-0.00101635,1.96361,0.0898675,-9.71134
1691392294420371000,-0.00541325,-0.0045888,-0.000663866,1.8432,0.0719546,-9.70646
1691392294428612800,-0.00602742,-0.00497421,-0.000616229,1.76074,0.0931782,-9.70151
1691392294437478100,-0.00578217,-0.00667914,-0.000648515,1.54562,0.107657,-9.73302
1691392294445345200,-0.00688722,-0.00442509,-0.00128449,1.34709,0.111087,-9.7391
1691392294453785000,-0.00602187,-0.0044064,0.000380072,1.14605,0.0756833,-9.73936
1691392294461908700,-0.0064633,-0.00363986,0.000416692,0.337357,0.118582,-9.66594
1691392294470693700,-0.00623807,-0.00436316,-0.00100352,0.340028,0.130144,-9.70691
1691392294478891300,-0.00487012,-0.00569024,-0.00162725,0.20625,0.0792192,-9.66646
1691392294487458100,-0.00546027,-0.00467845,0.000732174,0.202436,0.108536,-9.71114
1691392294495255700,-0.00569187,-0.00451097,-0.000690117,0.0910882,0.116931,-9.645
1691392294504039300,-0.00457665,-0.00364264,-0.000309443,0.0476322,0.166624,-9.74181
1691392294511918200,-0.00336795,-0.00489519,-0.00011339,0.020644,0.0476585,-9.68762
